CountFIPS,DataCategory,DataType,HUC,OrganizationIdentifier,ReportIdentifier,ReportUnitIdentifier,ReportUnitName,State,WaDEURLAddress
31109,DETAIL,ALLOCATION,102002030904,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31049,DETAIL,ALLOCATION,101900160706,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31001,DETAIL,ALLOCATION,102702060405,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31119,DETAIL,ALLOCATION,102200011203,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31025,DETAIL,ALLOCATION,102400010204,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31121,DETAIL,ALLOCATION,102001030402,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31079,DETAIL,ALLOCATION,102702030101,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31119,DETAIL,ALLOCATION,102200011309,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31009,DETAIL,ALLOCATION,102100060703,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31141,DETAIL,ALLOCATION,102100090409,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31053,DETAIL,ALLOCATION,102002010310,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31159,DETAIL,ALLOCATION,102702010305,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31169,DETAIL,ALLOCATION,102702060905,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31035,DETAIL,ALLOCATION,102702030203,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31009,DETAIL,ALLOCATION,102100060604,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31001,DETAIL,ALLOCATION,102001011105,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31083,DETAIL,ALLOCATION,102500090902,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31051,DETAIL,ALLOCATION,101701011304,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31063,DETAIL,ALLOCATION,102500090206,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31059,DETAIL,ALLOCATION,102702040102,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31037,DETAIL,ALLOCATION,102002010310,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31121,DETAIL,ALLOCATION,102001030206,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31089,DETAIL,ALLOCATION,102200010405,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31153,DETAIL,ALLOCATION,102300060205,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31017,DETAIL,ALLOCATION,101500041110,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31141,DETAIL,ALLOCATION,102100090605,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31133,DETAIL,ALLOCATION,102400080204,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31055,DETAIL,ALLOCATION,102002020105,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31067,DETAIL,ALLOCATION,102400080102,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31157,DETAIL,ALLOCATION,101800120702,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31035,DETAIL,ALLOCATION,102702030204,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31111,DETAIL,ALLOCATION,102001010405,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31085,DETAIL,ALLOCATION,102500050404,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31001,DETAIL,ALLOCATION,102702060409,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31001,DETAIL,ALLOCATION,102702060410,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31011,DETAIL,ALLOCATION,102100090404,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31041,DETAIL,ALLOCATION,102100050204,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31055,DETAIL,ALLOCATION,102300060103,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31149,DETAIL,ALLOCATION,102200010104,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31175,DETAIL,ALLOCATION,102100070606,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31137,DETAIL,ALLOCATION,102500090703,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31175,DETAIL,ALLOCATION,102100070603,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31029,DETAIL,ALLOCATION,102500060504,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31089,DETAIL,ALLOCATION,101500070304,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31071,DETAIL,ALLOCATION,102100070103,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31041,DETAIL,ALLOCATION,102100050301,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31093,DETAIL,ALLOCATION,102100090203,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31021,DETAIL,ALLOCATION,102300010405,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31067,DETAIL,ALLOCATION,102702020605,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31169,DETAIL,ALLOCATION,102702070102,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31103,DETAIL,ALLOCATION,101500061102,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31045,DETAIL,ALLOCATION,101402010403,NeDNR,2016,12,WHITE HAT,41,http://www.westernstateswater.org/Nebraska
31041,DETAIL,ALLOCATION,102100040403,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31025,DETAIL,ALLOCATION,102002020201,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31037,DETAIL,ALLOCATION,102002010303,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31165,DETAIL,ALLOCATION,101201080107,NeDNR,2016,#N/A,,41,http://www.westernstateswater.org/Nebraska
31095,DETAIL,ALLOCATION,102702020302,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31181,DETAIL,ALLOCATION,102500160605,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31089,DETAIL,ALLOCATION,101500041508,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31129,DETAIL,ALLOCATION,102500160801,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31133,DETAIL,ALLOCATION,102400070303,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31093,DETAIL,ALLOCATION,102100040508,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31067,DETAIL,ALLOCATION,102702050202,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31137,DETAIL,ALLOCATION,102001010901,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31185,DETAIL,ALLOCATION,102702030504,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31015,DETAIL,ALLOCATION,101500010301,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31063,DETAIL,ALLOCATION,102500080401,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31035,DETAIL,ALLOCATION,102702060601,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31069,DETAIL,ALLOCATION,101800091703,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31109,DETAIL,ALLOCATION,102002030304,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31149,DETAIL,ALLOCATION,101500041504,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31097,DETAIL,ALLOCATION,102400080201,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31015,DETAIL,ALLOCATION,101500010204,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31123,DETAIL,ALLOCATION,101800091002,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31095,DETAIL,ALLOCATION,102702040309,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31067,DETAIL,ALLOCATION,102400080101,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31165,DETAIL,ALLOCATION,101800090603,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31123,DETAIL,ALLOCATION,101800090907,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31059,DETAIL,ALLOCATION,102702040301,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31169,DETAIL,ALLOCATION,102702061002,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31169,DETAIL,ALLOCATION,102702060903,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31167,DETAIL,ALLOCATION,102200030204,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31061,DETAIL,ALLOCATION,102500160406,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31109,DETAIL,ALLOCATION,102002030503,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31051,DETAIL,ALLOCATION,101701011305,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31011,DETAIL,ALLOCATION,102100100604,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31045,DETAIL,ALLOCATION,101500020606,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,102100060103,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31167,DETAIL,ALLOCATION,102200030203,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31169,DETAIL,ALLOCATION,102702060803,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31045,DETAIL,ALLOCATION,101402010405,NeDNR,2016,12,WHITE HAT,41,http://www.westernstateswater.org/Nebraska
31107,DETAIL,ALLOCATION,101701010908,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31045,DETAIL,ALLOCATION,101402010502,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31017,DETAIL,ALLOCATION,101500041404,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31021,DETAIL,ALLOCATION,102200040402,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31023,DETAIL,ALLOCATION,102001030507,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31125,DETAIL,ALLOCATION,102100090207,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31069,DETAIL,ALLOCATION,101800091405,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31163,DETAIL,ALLOCATION,102100030705,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31101,DETAIL,ALLOCATION,101800140403,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31093,DETAIL,ALLOCATION,102100030706,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31039,DETAIL,ALLOCATION,102200040401,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31127,DETAIL,ALLOCATION,102400060208,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31093,DETAIL,ALLOCATION,102100090104,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31147,DETAIL,ALLOCATION,102400080206,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31121,DETAIL,ALLOCATION,102100090205,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31067,DETAIL,ALLOCATION,102400080105,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31155,DETAIL,ALLOCATION,102002030704,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31089,DETAIL,ALLOCATION,101500070201,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31007,DETAIL,ALLOCATION,101800130403,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31145,DETAIL,ALLOCATION,102500040803,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31151,DETAIL,ALLOCATION,102702040304,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31037,DETAIL,ALLOCATION,102200030501,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31127,DETAIL,ALLOCATION,102400060403,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31065,DETAIL,ALLOCATION,102500090602,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31159,DETAIL,ALLOCATION,102702010303,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31001,DETAIL,ALLOCATION,102702060401,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31181,DETAIL,ALLOCATION,102500160603,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31147,DETAIL,ALLOCATION,102400080205,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31089,DETAIL,ALLOCATION,101500041511,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31041,DETAIL,ALLOCATION,102100030501,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31181,DETAIL,ALLOCATION,102500160503,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31065,DETAIL,ALLOCATION,102500080504,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31099,DETAIL,ALLOCATION,102001011006,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31025,DETAIL,ALLOCATION,102400010106,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31109,DETAIL,ALLOCATION,102002030404,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31161,DETAIL,ALLOCATION,101500031301,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31073,DETAIL,ALLOCATION,102500090602,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31019,DETAIL,ALLOCATION,102100040503,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31181,DETAIL,ALLOCATION,102500160504,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31127,DETAIL,ALLOCATION,102400080107,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31161,DETAIL,ALLOCATION,101500031302,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31067,DETAIL,ALLOCATION,102702020406,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31151,DETAIL,ALLOCATION,102702040206,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31095,DETAIL,ALLOCATION,102702070206,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31141,DETAIL,ALLOCATION,102100090602,NeDNR,2016,6,LOWER PLATTE,41,http://www.westernstateswater.org/Nebraska
31143,DETAIL,ALLOCATION,102001030502,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31061,DETAIL,ALLOCATION,102500160408,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31081,DETAIL,ALLOCATION,102702030402,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31169,DETAIL,ALLOCATION,102702060605,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31097,DETAIL,ALLOCATION,102400080105,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31019,DETAIL,ALLOCATION,102001010806,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31119,DETAIL,ALLOCATION,102200011311,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31025,DETAIL,ALLOCATION,102002020203,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31169,DETAIL,ALLOCATION,102702061004,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31125,DETAIL,ALLOCATION,102100100605,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31089,DETAIL,ALLOCATION,102200010706,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31165,DETAIL,ALLOCATION,101201080104,NeDNR,2016,12,WHITE HAT,41,http://www.westernstateswater.org/Nebraska
31185,DETAIL,ALLOCATION,102702030602,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31063,DETAIL,ALLOCATION,102500090201,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31173,DETAIL,ALLOCATION,102300010407,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31121,DETAIL,ALLOCATION,102001030403,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31183,DETAIL,ALLOCATION,102100100303,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31169,DETAIL,ALLOCATION,102702060802,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31159,DETAIL,ALLOCATION,102702020106,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31067,DETAIL,ALLOCATION,102702040309,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31029,DETAIL,ALLOCATION,102500050401,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31095,DETAIL,ALLOCATION,102702070207,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31121,DETAIL,ALLOCATION,102001020404,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31175,DETAIL,ALLOCATION,102100070303,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31063,DETAIL,ALLOCATION,102500070306,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31103,DETAIL,ALLOCATION,101500041507,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31089,DETAIL,ALLOCATION,102200010401,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31045,DETAIL,ALLOCATION,101500031003,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31161,DETAIL,ALLOCATION,101500031107,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31111,DETAIL,ALLOCATION,101900180706,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31039,DETAIL,ALLOCATION,102200030804,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,101500050303,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31181,DETAIL,ALLOCATION,102500160604,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31037,DETAIL,ALLOCATION,102200030506,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31099,DETAIL,ALLOCATION,102702060103,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31083,DETAIL,ALLOCATION,102500160105,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31167,DETAIL,ALLOCATION,102200030108,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31117,DETAIL,ALLOCATION,101800140505,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31129,DETAIL,ALLOCATION,102702060801,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31133,DETAIL,ALLOCATION,102702050102,NeDNR,2016,8,NEMAHA,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,101500040906,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31045,DETAIL,ALLOCATION,101402010806,NeDNR,2016,12,WHITE HAT,41,http://www.westernstateswater.org/Nebraska
31007,DETAIL,ALLOCATION,101800130107,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31163,DETAIL,ALLOCATION,102100070501,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31053,DETAIL,ALLOCATION,102200031001,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31073,DETAIL,ALLOCATION,102500090502,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31129,DETAIL,ALLOCATION,102500160802,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31163,DETAIL,ALLOCATION,102100050405,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31119,DETAIL,ALLOCATION,102200011310,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31045,DETAIL,ALLOCATION,101402010302,NeDNR,2016,12,WHITE HAT,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,101500031608,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31101,DETAIL,ALLOCATION,101900180602,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31141,DETAIL,ALLOCATION,102100090603,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31157,DETAIL,ALLOCATION,101800090602,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31079,DETAIL,ALLOCATION,102001030105,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31059,DETAIL,ALLOCATION,102702070101,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,101500031705,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31067,DETAIL,ALLOCATION,102702020409,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31083,DETAIL,ALLOCATION,102500150307,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31147,DETAIL,ALLOCATION,102400080409,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31079,DETAIL,ALLOCATION,102001030101,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31015,DETAIL,ALLOCATION,101500010206,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31185,DETAIL,ALLOCATION,102702010103,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31063,DETAIL,ALLOCATION,102500070304,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31071,DETAIL,ALLOCATION,102100070301,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31085,DETAIL,ALLOCATION,102500070207,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31039,DETAIL,ALLOCATION,102200030706,NeDNR,2016,2,ELKHORN,41,http://www.westernstateswater.org/Nebraska
31151,DETAIL,ALLOCATION,102702020201,NeDNR,2016,1,BIG BLUE,41,http://www.westernstateswater.org/Nebraska
31035,DETAIL,ALLOCATION,102702060603,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31175,DETAIL,ALLOCATION,102100070204,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31069,DETAIL,ALLOCATION,101800140103,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31085,DETAIL,ALLOCATION,102500070303,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
31031,DETAIL,ALLOCATION,101500040703,NeDNR,2016,9,NIOBRARA,41,http://www.westernstateswater.org/Nebraska
31047,DETAIL,ALLOCATION,102001010807,NeDNR,2016,10,PLATTE,41,http://www.westernstateswater.org/Nebraska
31129,DETAIL,ALLOCATION,102702060504,NeDNR,2016,3,LITTLE BLUE,41,http://www.westernstateswater.org/Nebraska
31041,DETAIL,ALLOCATION,102100040306,NeDNR,2016,5,LOUP,41,http://www.westernstateswater.org/Nebraska
31015,DETAIL,ALLOCATION,101500010205,NeDNR,2016,7,MISSOURI TRIBUTARIES,41,http://www.westernstateswater.org/Nebraska
31137,DETAIL,ALLOCATION,102001010902,NeDNR,2016,11,REPUBLICAN,41,http://www.westernstateswater.org/Nebraska
